close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, 
6.0450, 6.0500, 6.0500, 6.0400, 700, 7.7514, 6.140000000, -0.005000000, 6.061176883, 6.082825943, -0.004044221, , 2019-08-28 15:42:00, FLAT, , , , , , , , , , , , , , , 
6.0250, 6.0200, 6.0500, 6.0011, 6300, 7.7514, 6.131000000, -0.020000000, 6.053941507, 6.077318710, -0.007235377, , 2019-08-28 15:45:00, FLAT, , , , , , , , , , , , , , , 
6.0300, 6.0500, 6.0500, 6.0300, 400, 7.7514, 6.122540000, 0.005000000, 6.049153205, 6.072812166, -0.004788301, , 2019-08-28 15:48:00, FLAT, , , , , , , , , , , , , , , 
6.0800, 6.0300, 6.0800, 6.0300, 4000, 7.7514, 6.114587600, 0.050000000, 6.055322564, 6.073496722, 0.006169359, , 2019-08-28 15:51:00, FLAT, , , , , , , , , , , , , , , 
6.0500, 6.0500, 6.0700, 6.0500, 900, 7.7514, 6.107112344, -0.030000000, 6.054258051, 6.071258939, -0.001064513, , 2019-08-28 15:54:00, FLAT, , , , , , , , , , , , , , , 
6.1100, 6.0900, 6.1400, 6.0800, 4000, 7.7514, 5.990000000, 0.060000000, 6.065406441, 6.074948564, 0.011148390, , 2019-08-28 15:57:00, FLAT, , , , , , , , , , , , , , , 
6.1000, 6.1200, 6.1300, 6.0800, 5914, 7.7514, 5.991500000, -0.010000000, 6.072325153, 6.077334415, 0.006918712, , 2019-08-28 16:00:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 7591, 7.7514, 5.992985000, 0.040000000, 6.085860122, 6.083302566, 0.013534969, , 2019-08-28 16:03:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1300, 6.1300, 6.1300, 100, 7.7514, 5.994455150, -0.010000000, 6.094688098, 6.087749940, 0.008827976, , 2019-08-28 17:24:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.0900, 6.1500, 6.0900, 4695, 7.7514, 5.995910599, 0.010000000, 6.103750478, 6.092726137, 0.009062380, , 2019-08-29 09:33:00, FLAT, , , , , , , , , , , , , , , 
6.1200, 6.1400, 6.1590, 6.1200, 2400, 7.7514, 5.998992387, -0.020000000, 6.107000383, 6.095323647, 0.003249904, , 2019-08-29 09:36:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1000, 6.1800, 6.0100, 4436, 7.7514, 6.003792615, 0.010000000, 6.111600306, 6.098626157, 0.004599923, , 2019-08-29 09:39:00, FLAT, , , , , , , , , , , , , , , 
6.1100, 6.1400, 6.1800, 6.1100, 5381, 7.7514, 6.010000000, -0.020000000, 6.111280245, 6.099709380, -0.000320061, , 2019-08-29 09:42:00, FLAT, , , , , , , , , , , , , , , 
6.1100, 6.1100, 6.1100, 6.1100, 0, 7.7514, 6.010000000, 0.000000000, 6.111024196, 6.100689439, -0.000256049, , 2019-08-29 09:45:00, FLAT, , , , , , , , , , , , , , , 
6.0700, 6.0801, 6.1300, 6.0400, 5200, 7.7514, 6.016800000, -0.040000000, 6.102819357, 6.097766636, -0.008204839, , 2019-08-29 09:48:00, FLAT, , , , , , , , , , , , , , , 
6.1000, 6.1000, 6.1000, 6.1000, 4740, 7.7514, 6.023328000, 0.030000000, 6.102255485, 6.097979337, -0.000563871, , 2019-08-29 09:51:00, FLAT, , , , , , , , , , , , , , , 
6.0400, 6.0800, 6.0800, 6.0400, 900, 7.7514, 6.029594880, -0.060000000, 6.089804388, 6.092457495, -0.012451097, , 2019-08-29 09:54:00, FLAT, , , , , , , , , , , , , , , 
6.0700, 6.0300, 6.0800, 6.0300, 1000, 7.7514, 6.180000000, 0.030000000, 6.085843511, 6.090318686, -0.003960878, , 2019-08-29 09:57:00, FLAT, , , , , , , , , , , , , , , 
6.0800, 6.0900, 6.1300, 6.0800, 11000, 7.7514, 6.178500000, 0.010000000, 6.084674809, 6.089335954, -0.001168702, , 2019-08-29 10:00:00, FLAT, , , , , , , , , , , , , , , 
6.1100, 6.1100, 6.1100, 6.0800, 12700, 7.7514, 6.177015000, 0.030000000, 6.089739847, 6.091303959, 0.005065038, , 2019-08-29 10:03:00, FLAT, , , , , , , , , , , , , , , 
6.1100, 6.1200, 6.1400, 6.1000, 16700, 7.7514, 6.175544850, 0.000000000, 6.093791877, 6.093084534, 0.004052031, , 2019-08-29 10:06:00, FLAT, , , , , , , , , , , , , , , 
6.1700, 6.1300, 6.1800, 6.1000, 5350, 7.7514, 6.030000000, 0.060000000, 6.109033502, 6.100409816, 0.015241625, , 2019-08-29 10:09:00, FLAT, , , , , , , , , , , , , , , 
6.1600, 6.1900, 6.1900, 6.1600, 5200, 7.7514, 6.031500000, -0.010000000, 6.119226802, 6.106085072, 0.010193300, , 2019-08-29 10:12:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1200, 6.1800, 6.1100, 10000, 7.7514, 6.034670000, 0.020000000, 6.131381441, 6.113124589, 0.012154640, , 2019-08-29 10:15:00, FLAT, , , , , , , , , , , , , , , 
6.1990, 6.1900, 6.1990, 6.1800, 9400, 7.7514, 6.037776600, 0.019000000, 6.144905153, 6.121303200, 0.013523712, , 2019-08-29 10:18:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1800, 6.2000, 6.1700, 6460, 7.7514, 6.042613302, -0.019000000, 6.151924122, 6.126893371, 0.007018969, , 2019-08-29 10:21:00, FLAT, , , , , , , , , , , , , , , 
6.1700, 6.1700, 6.2200, 6.1700, 2100, 7.7514, 6.048908770, -0.010000000, 6.155539298, 6.130998764, 0.003615176, , 2019-08-29 10:24:00, FLAT, , , , , , , , , , , , , , , 
6.1500, 6.1700, 6.2100, 6.1500, 4600, 7.7514, 6.057463331, -0.020000000, 6.154431438, 6.132808406, -0.001107860, , 2019-08-29 10:27:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1500, 6.2000, 6.1300, 12563, 7.7514, 6.065590165, -0.020000000, 6.149545151, 6.132540939, -0.004886288, , 2019-08-29 10:30:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1200, 6.1300, 6.1200, 1400, 7.7514, 6.073310657, 0.000000000, 6.145636121, 6.132298944, -0.003909030, , 2019-08-29 10:33:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 800, 7.7514, 6.080645124, 0.010000000, 6.144508896, 6.133032378, -0.001127224, , 2019-08-29 10:36:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1400, 6.1400, 6.1300, 300, 7.7514, 6.087612868, -0.010000000, 6.141607117, 6.132743580, -0.002901779, , 2019-08-29 10:39:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1300, 6.1700, 6.1300, 700, 7.7514, 6.094232224, 0.010000000, 6.141285694, 6.133434668, -0.000321423, , 2019-08-29 10:42:00, FLAT, , , , , , , , , , , , , , , 
6.1804, 6.1900, 6.2200, 6.1800, 3762, 7.7514, 6.100520613, 0.040400000, 6.149108555, 6.137907557, 0.007822861, , 2019-08-29 10:45:00, FLAT, , , , , , , , , , , , , , , 
6.2100, 6.1900, 6.2300, 6.1800, 7300, 7.7514, 6.106494582, 0.029600000, 6.161286844, 6.144773504, 0.012178289, , 2019-08-29 10:48:00, FLAT, , , , , , , , , , , , , , , 
6.2300, 6.2300, 6.2300, 6.2100, 1105, 7.7514, 6.113904907, 0.020000000, 6.175029475, 6.152890313, 0.013742631, , 2019-08-29 10:51:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.2300, 6.2400, 6.1900, 2410, 7.7514, 6.120870613, -0.040000000, 6.178023580, 6.156424569, 0.002994105, , 2019-08-29 10:54:00, FLAT, , , , , , , , , , , , , , , 
6.2100, 6.1900, 6.2100, 6.1700, 16900, 7.7514, 6.129209670, 0.020000000, 6.184418864, 6.161526991, 0.006395284, , 2019-08-29 10:57:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1800, 6.1800, 6.1400, 600, 7.7514, 6.136964993, -0.070000000, 6.175535091, 6.159476801, -0.008883773, , 2019-08-29 11:00:00, FLAT, , , , , , , , , , , , , , , 
6.1700, 6.1600, 6.1700, 6.1600, 6100, 7.7514, 6.140000000, 0.030000000, 6.174428073, 6.160479011, -0.001107018, , 2019-08-29 11:03:00, FLAT, , , , , , , , , , , , , , , 
6.1700, 6.1700, 6.1700, 6.1700, 0, 7.7514, 6.140000000, 0.000000000, 6.173542458, 6.161385771, -0.000885615, , 2019-08-29 11:06:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1500, 6.1500, 6.1400, 600, 7.7514, 6.240000000, -0.030000000, 6.166833967, 6.159349031, -0.006708492, , 2019-08-29 11:09:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 100, 7.7514, 6.239000000, 0.000000000, 6.161467173, 6.157506266, -0.005366793, , 2019-08-29 11:12:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 100, 7.7514, 6.238010000, 0.000000000, 6.157173739, 6.155839003, -0.004293435, , 2019-08-29 11:15:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 100, 7.7514, 6.237029900, 0.000000000, 6.153738991, 6.154330527, -0.003434748, , 2019-08-29 11:18:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 0, 7.7514, 6.236059601, 0.000000000, 6.150991193, 6.152965714, -0.002747798, , 2019-08-29 11:21:00, FLAT, , , , , , , , , , , , , , , 
6.1400, 6.1400, 6.1400, 6.1400, 0, 7.7514, 6.235099005, 0.000000000, 6.148792954, 6.151730885, -0.002198239, , 2019-08-29 11:24:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1500, 6.1800, 6.1400, 2142, 7.7514, 6.234148015, 0.040000000, 6.155034363, 6.154423181, 0.006241409, , 2019-08-29 11:27:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1800, 6.1800, 6.1800, 0, 7.7514, 6.233206535, 0.000000000, 6.160027491, 6.156859069, 0.004993127, , 2019-08-29 11:30:00, FLAT, , , , , , , , , , , , , , , 
6.2200, 6.1600, 6.2200, 6.1600, 900, 7.7514, 6.232274469, 0.040000000, 6.172021993, 6.162872491, 0.011994502, , 2019-08-29 11:33:00, FLAT, , , , , , , , , , , , , , , 
6.1510, 6.2100, 6.2200, 6.1510, 9810, 7.7514, 6.231351725, -0.069000000, 6.167817594, 6.161741777, -0.004204399, , 2019-08-29 11:36:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.1700, 6.1900, 6.1500, 600, 7.7514, 6.230438208, 0.039000000, 6.172254075, 6.164433037, 0.004436481, , 2019-08-29 11:39:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.1900, 6.2000, 6.1900, 15200, 7.7514, 6.229533825, 0.010000000, 6.177803260, 6.167820366, 0.005549185, , 2019-08-29 11:42:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1500, 6.1900, 6.1500, 2100, 7.7514, 6.228638487, -0.020000000, 6.178242608, 6.168980332, 0.000439348, , 2019-08-29 11:45:00, FLAT, , , , , , , , , , , , , , , 
6.1600, 6.1800, 6.1800, 6.1500, 2290, 7.7514, 6.227752102, -0.020000000, 6.174594087, 6.168125062, -0.003648522, , 2019-08-29 11:48:00, FLAT, , , , , , , , , , , , , , , 
6.1200, 6.1200, 6.1200, 6.1200, 400, 7.7514, 6.226874581, -0.040000000, 6.163675269, 6.163541723, -0.010918817, , 2019-08-29 11:51:00, FLAT, , , , , , , , , , , , , , , 
6.1200, 6.1200, 6.1200, 6.1200, 2606, 7.7514, 6.224737090, 0.000000000, 6.154940215, 6.159394892, -0.008735054, , 2019-08-29 11:54:00, FLAT, , , , , , , , , , , , , , , 
6.1200, 6.1200, 6.1200, 6.1200, 0, 7.7514, 6.222642348, 0.000000000, 6.147952172, 6.155642997, -0.006988043, , 2019-08-29 11:57:00, FLAT, , , , , , , , , , , , , , , 
6.1300, 6.1200, 6.1300, 6.1190, 12475, 7.7514, 6.220589501, 0.010000000, 6.144361738, 6.153200807, -0.003590434, , 2019-08-29 12:00:00, FLAT, , , , , , , , , , , , , , , 
6.3101, 6.1300, 6.3600, 6.1300, 28651, 7.7514, 6.119000000, 0.180100000, 6.177509390, 6.168143588, 0.033147652, , 2019-08-29 12:03:00, FLAT, , , , , , , , , , , , , , , 
6.3101, 6.3101, 6.3500, 6.3101, 300, 7.7514, 6.119000000, 0.000000000, 6.204027512, 6.181663246, 0.026518122, , 2019-08-29 12:06:00, FLAT, , , , , , , , , , , , , , , 
6.3260, 6.3400, 6.3400, 6.3201, 1300, 7.7514, 6.121410000, 0.015900000, 6.228422010, 6.195409603, 0.024394498, , 2019-08-29 12:09:00, FLAT, , , , , , , , , , , , , , , 
6.3201, 6.3400, 6.3400, 6.3100, 2000, 7.7514, 6.123795900, -0.005900000, 6.246757608, 6.207284879, 0.018335598, , 2019-08-29 12:12:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.3200, 6.3200, 6.1800, 16680, 7.7514, 6.126157941, -0.140100000, 6.233406086, 6.204686319, -0.013351522, , 2019-08-29 12:15:00, FLAT, , , , , , , , , , , , , , , 
6.1750, 6.1800, 6.1800, 6.1700, 1600, 7.7514, 6.128496362, -0.005000000, 6.221724869, 6.201859051, -0.011681217, , 2019-08-29 12:18:00, FLAT, , , , , , , , , , , , , , , 
6.1710, 6.1800, 6.1800, 6.1710, 2800, 7.7514, 6.130811398, -0.004000000, 6.211579895, 6.198920094, -0.010144974, , 2019-08-29 12:21:00, FLAT, , , , , , , , , , , , , , , 
6.1700, 6.1700, 6.1700, 6.1700, 500, 7.7514, 6.133103284, -0.001000000, 6.203263916, 6.196165799, -0.008315979, , 2019-08-29 12:24:00, FLAT, , , , , , , , , , , , , , , 
6.1401, 6.1401, 6.1401, 6.1401, 1000, 7.7514, 6.135372251, -0.029900000, 6.190631133, 6.190826199, -0.012632783, , 2019-08-29 12:27:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.1600, 6.2000, 6.1600, 1400, 7.7514, 6.137618529, 0.059900000, 6.192504906, 6.191699894, 0.001873773, , 2019-08-29 12:30:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.2000, 6.2000, 6.2000, 300, 7.7514, 6.139842343, 0.000000000, 6.194003925, 6.192490381, 0.001499019, , 2019-08-29 12:33:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1900, 6.2000, 6.1800, 6500, 7.7514, 6.142043920, -0.020000000, 6.191203140, 6.191300821, -0.002800785, , 2019-08-29 12:36:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1800, 6.1800, 6.1800, 0, 7.7514, 6.144223481, 0.000000000, 6.188962512, 6.190224552, -0.002240628, , 2019-08-29 12:39:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.1500, 6.2000, 6.1500, 5493, 7.7514, 6.146381246, 0.020000000, 6.191170010, 6.191155547, 0.002207498, , 2019-08-29 12:42:00, FLAT, , , , , , , , , , , , , , , 
6.2300, 6.2000, 6.2400, 6.1978, 3890, 7.7514, 6.148517433, 0.030000000, 6.198936008, 6.194855019, 0.007765998, , 2019-08-29 12:45:00, FLAT, , , , , , , , , , , , , , , 
6.2100, 6.2300, 6.2500, 6.2100, 20239, 7.7514, 6.150000000, -0.020000000, 6.201148806, 6.196297398, 0.002212798, , 2019-08-29 12:48:00, FLAT, , , , , , , , , , , , , , , 
6.2100, 6.2100, 6.2100, 6.2100, 0, 7.7514, 6.152100000, 0.000000000, 6.202919045, 6.197602408, 0.001770239, , 2019-08-29 12:51:00, FLAT, , , , , , , , , , , , , , , 
6.1500, 6.1500, 6.1500, 6.1300, 7700, 7.7514, 6.360000000, -0.060000000, 6.192335236, 6.193068845, -0.010583809, , 2019-08-29 12:54:00, FLAT, , , , , , , , , , , , , , , 
6.1600, 6.1500, 6.1600, 6.1500, 300, 7.7514, 6.357700000, 0.010000000, 6.185868189, 6.189919431, -0.006467047, , 2019-08-29 12:57:00, FLAT, , , , , , , , , , , , , , , 
6.2095, 6.1545, 6.2100, 6.1545, 3700, 7.7514, 6.355423000, 0.049500000, 6.190594551, 6.191784247, 0.004726362, , 2019-08-29 13:00:00, FLAT, , , , , , , , , , , , , , , 
6.2300, 6.2000, 6.2300, 6.2000, 3587, 7.7514, 6.353168770, 0.020500000, 6.198475641, 6.195423843, 0.007881090, , 2019-08-29 13:03:00, FLAT, , , , , , , , , , , , , , , 
6.2200, 6.2200, 6.2300, 6.2100, 14590, 7.7514, 6.350937082, -0.010000000, 6.202780513, 6.197764429, 0.004304872, , 2019-08-29 13:06:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.2100, 6.2100, 6.2000, 6700, 7.7514, 6.348727711, -0.020000000, 6.202224410, 6.197977341, -0.000556103, , 2019-08-29 13:09:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1900, 6.1900, 6.1800, 400, 7.7514, 6.346540434, -0.020000000, 6.197779528, 6.196265213, -0.004444882, , 2019-08-29 13:12:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1800, 6.1800, 6.1800, 0, 7.7514, 6.344375030, 0.000000000, 6.194223622, 6.194716145, -0.003555906, , 2019-08-29 13:15:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.1500, 6.1800, 6.1400, 10100, 7.7514, 6.342231280, 0.000000000, 6.191378898, 6.193314607, -0.002844724, , 2019-08-29 13:18:00, FLAT, , , , , , , , , , , , , , , 
6.2350, 6.1900, 6.2493, 6.1800, 16900, 7.7514, 6.340108967, 0.055000000, 6.200103118, 6.197284645, 0.008724220, , 2019-08-29 13:21:00, FLAT, , , , , , , , , , , , , , , 
6.2200, 6.2300, 6.2300, 6.2200, 1355, 7.7514, 6.338007877, -0.015000000, 6.204082495, 6.199448012, 0.003979376, , 2019-08-29 13:24:00, FLAT, , , , , , , , , , , , , , , 
6.2100, 6.2100, 6.2100, 6.2100, 1675, 7.7514, 6.335927798, -0.010000000, 6.205265996, 6.200452963, 0.001183501, , 2019-08-29 13:27:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.2300, 6.2300, 6.2000, 13480, 7.7514, 6.333868520, -0.010000000, 6.204212797, 6.200409824, -0.001053199, , 2019-08-29 13:30:00, FLAT, , , , , , , , , , , , , , , 
6.2400, 6.2400, 6.2500, 6.2400, 1028, 7.7514, 6.331829835, 0.040000000, 6.211370237, 6.204180317, 0.007157441, , 2019-08-29 13:33:00, FLAT, , , , , , , , , , , , , , , 
6.2489, 6.2400, 6.2489, 6.2000, 10200, 7.7514, 6.329811537, 0.008900000, 6.218876190, 6.208439334, 0.007505953, , 2019-08-29 13:36:00, FLAT, , , , , , , , , , , , , , , 
6.2489, 6.2489, 6.2489, 6.2489, 0, 7.7514, 6.327813422, 0.000000000, 6.224880952, 6.212292731, 0.006004762, , 2019-08-29 13:39:00, FLAT, , , , , , , , , , , , , , , 
6.2489, 6.2489, 6.2489, 6.2489, 0, 7.7514, 6.325835287, 0.000000000, 6.229684761, 6.215779138, 0.004803810, , 2019-08-29 13:42:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.2300, 6.2400, 6.1600, 10488, 7.7514, 6.323876934, -0.048900000, 6.223747809, 6.214276363, -0.005936952, , 2019-08-29 13:45:00, FLAT, , , , , , , , , , , , , , , 
6.1800, 6.2000, 6.2000, 6.1800, 1900, 7.7514, 6.321938165, -0.020000000, 6.214998247, 6.211011947, -0.008749562, , 2019-08-29 13:48:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.1900, 6.1900, 6.1900, 100, 7.7514, 6.320018783, 0.010000000, 6.209998598, 6.209010809, -0.004999649, , 2019-08-29 13:51:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.1900, 6.1900, 6.1900, 600, 7.7514, 6.318118596, 0.000000000, 6.205998878, 6.207200256, -0.003999720, , 2019-08-29 13:54:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.1900, 6.1900, 6.1900, 0, 7.7514, 6.316237410, 0.000000000, 6.202799103, 6.205562136, -0.003199776, , 2019-08-29 13:57:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2700, 6.2500, 2000, 7.7514, 6.314375036, 0.060000000, 6.212239282, 6.209794314, 0.009440179, , 2019-08-29 14:00:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2500, 6.2500, 0, 7.7514, 6.312531285, 0.000000000, 6.219791426, 6.213623427, 0.007552144, , 2019-08-29 14:03:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2500, 6.2500, 0, 7.7514, 6.310705972, 0.000000000, 6.225833141, 6.217087862, 0.006041715, , 2019-08-29 14:06:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2700, 6.2700, 6.2500, 6200, 7.7514, 6.308898913, 0.000000000, 6.230666512, 6.220222352, 0.004833372, , 2019-08-29 14:09:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2500, 6.2500, 0, 7.7514, 6.307109924, 0.000000000, 6.234533210, 6.223058318, 0.003866698, , 2019-08-29 14:12:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2400, 6.2600, 6.2400, 200, 7.7514, 6.305338824, 0.010000000, 6.239626568, 6.226576574, 0.005093358, , 2019-08-29 14:15:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2600, 6.2600, 6.2600, 0, 7.7514, 6.303585436, 0.000000000, 6.243701254, 6.229759757, 0.004074686, , 2019-08-29 14:18:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2600, 6.2600, 6.2600, 0, 7.7514, 6.301849582, 0.000000000, 6.246961003, 6.232639780, 0.003259749, , 2019-08-29 14:21:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2600, 6.2600, 6.2600, 0, 7.7514, 6.300131086, 0.000000000, 6.249568803, 6.235245515, 0.002607799, , 2019-08-29 14:24:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2400, 6.2600, 6.2400, 200, 7.7514, 6.298429775, 0.000000000, 6.251655042, 6.237603085, 0.002086239, , 2019-08-29 14:27:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2600, 6.2600, 6.2400, 9790, 7.7514, 6.296745477, -0.010000000, 6.251324034, 6.238783744, -0.000331008, , 2019-08-29 14:30:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2700, 6.2700, 6.2500, 5600, 7.7514, 6.295078022, 0.000000000, 6.251059227, 6.239851959, -0.000264807, , 2019-08-29 14:33:00, FLAT, , , , , , , , , , , , , , , 
6.1900, 6.2500, 6.2500, 6.1900, 3100, 7.7514, 6.293427242, -0.060000000, 6.238847382, 6.235104153, -0.012211845, , 2019-08-29 14:36:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2300, 6.2600, 6.2300, 648, 7.7514, 6.291792970, 0.070000000, 6.243077905, 6.237475186, 0.004230524, , 2019-08-29 14:39:00, FLAT, , , , , , , , , , , , , , , 
6.2700, 6.2600, 6.2700, 6.2600, 1890, 7.7514, 6.290175040, 0.010000000, 6.248462324, 6.240572788, 0.005384419, , 2019-08-29 14:42:00, FLAT, , , , , , , , , , , , , , , 
6.2700, 6.2700, 6.2800, 6.2600, 1300, 7.7514, 6.288573290, 0.000000000, 6.252769859, 6.243375379, 0.004307535, , 2019-08-29 14:45:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2700, 6.2700, 6.2600, 14800, 7.7514, 6.286987557, -0.010000000, 6.254215888, 6.244958676, 0.001446028, , 2019-08-29 14:48:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2500, 6.2500, 200, 7.7514, 6.285417681, -0.010000000, 6.253372710, 6.245438802, -0.000843178, , 2019-08-29 14:51:00, FLAT, , , , , , , , , , , , , , , 
6.2300, 6.2800, 6.2900, 6.2300, 4300, 7.7514, 6.130000000, -0.020000000, 6.248698168, 6.243968440, -0.004674542, , 2019-08-29 14:54:00, FLAT, , , , , , , , , , , , , , , 
6.2300, 6.2300, 6.2400, 6.1900, 3600, 7.7514, 6.131600000, 0.000000000, 6.244958534, 6.242638113, -0.003739634, , 2019-08-29 14:57:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2400, 6.2700, 6.2000, 19043, 7.7514, 6.133184000, 0.020000000, 6.245966828, 6.243339245, 0.001008293, , 2019-08-29 15:00:00, FLAT, , , , , , , , , , , , , , , 
6.2400, 6.2600, 6.2600, 6.2400, 11100, 7.7514, 6.134752160, -0.010000000, 6.244773462, 6.243021221, -0.001193366, , 2019-08-29 15:03:00, FLAT, , , , , , , , , , , , , , , 
6.2400, 6.2400, 6.2400, 6.2400, 0, 7.7514, 6.136304638, 0.000000000, 6.243818770, 6.242733486, -0.000954692, , 2019-08-29 15:06:00, FLAT, , , , , , , , , , , , , , , 
6.2000, 6.2600, 6.2800, 6.1800, 16300, 7.7514, 6.137841592, -0.040000000, 6.235055016, 6.238663630, -0.008763754, , 2019-08-29 15:09:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2400, 6.2500, 6.2300, 9200, 7.7514, 6.139363176, 0.050000000, 6.238044013, 6.239743285, 0.002988997, , 2019-08-29 15:12:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2500, 6.2600, 6.2500, 3800, 7.7514, 6.140869544, 0.010000000, 6.242435210, 6.241672496, 0.004391197, , 2019-08-29 15:15:00, FLAT, , , , , , , , , , , , , , , 
6.2600, 6.2600, 6.2700, 6.2600, 1700, 7.7514, 6.142360849, 0.000000000, 6.245948168, 6.243417972, 0.003512958, , 2019-08-29 15:18:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2400, 6.2500, 6.2400, 13200, 7.7514, 6.143837240, -0.010000000, 6.246758534, 6.244044832, 0.000810366, , 2019-08-29 15:21:00, FLAT, , , , , , , , , , , , , , , 
6.2500, 6.2500, 6.2500, 6.2500, 0, 7.7514, 6.145298868, 0.000000000, 6.247406828, 6.244611991, 0.000648293, , 2019-08-29 15:24:00, FLAT, , , , , , , , , , , , , , , 
6.3000, 6.2500, 6.3000, 6.2500, 2900, 7.7514, 6.146745879, 0.050000000, 6.257925462, 6.249887039, 0.010518634, , 2019-08-29 15:27:00, FLAT, , , , , , , , , , , , , , , 
6.3100, 6.3000, 6.3100, 6.3000, 4000, 7.7514, 6.149810962, 0.010000000, 6.268340370, 6.255612083, 0.010414908, , 2019-08-29 15:30:00, FLAT, , , , , , , , , , , , , , , 
6.2800, 6.3184, 6.3184, 6.2800, 7936, 7.7514, 6.154616633, -0.030000000, 6.270672296, 6.257934742, 0.002331926, , 2019-08-29 15:33:00, FLAT, , , , , , , , , , , , , , , 
6.2400, 6.2800, 6.2800, 6.2400, 6920, 7.7514, 6.161167968, -0.040000000, 6.264537837, 6.256226671, -0.006134459, , 2019-08-29 15:36:00, FLAT, , , , , , , , , , , , , , , 
6.2400, 6.2500, 6.2550, 6.2400, 900, 7.7514, 6.167457249, 0.000000000, 6.259630269, 6.254681274, -0.004907567, , 2019-08-29 15:39:00, FLAT, , , , , , , , , , , , , , , 
